player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
JuJu Smith-Schuster,11817,WR,NE,7,5.5,0,65.6,57.1,4,7,0,12.5,3,8,19,0,48.0,74.6,56.2,,58.0,0.0,0,2,20,0.0,0,134,2,21,94.8,127,43.3,58,59.4,32,1,56.7,76,140,59,2.8,6.7,1.1
Alexander Mattison,45817,HB,MIN,9,1.5,3,71.9,,0,0,0,17.9,5,5,18,0,37.4,54.4,58.0,59.4,45.8,4.3,11,0,47,21.3,55,258,0,23,73.6,190,1.6,4,113.8,32,3,4.3,11,158,135,5.9,6.9,0.83
Alec Pierce,78038,WR,IND,9,14.1,1,53.1,41.7,5,12,0,5.6,1,14,14,0,67.7,73.6,55.7,,55.9,0.0,0,0,38,0.0,0,343,2,17,92.7,318,10.8,37,78.0,32,0,89.2,306,243,44,2.6,14.3,0.76
Jahmyr Gibbs,122474,HB,DET,6,0.3,7,87.5,100.0,1,1,0,6.7,2,11,11,0,66.6,87.1,73.6,22.4,73.9,0.0,0,1,21,7.8,12,154,0,28,87.0,134,11.0,17,75.1,32,0,12.3,19,165,160,5.7,5.9,1.23
Travis Etienne Jr.,57185,HB,JAX,8,-1.0,12,87.1,0.0,0,1,0,3.6,1,12,15,0,76.1,90.3,71.5,54.5,72.2,0.0,0,0,56,19.6,53,270,1,27,74.8,202,5.2,14,113.2,31,1,11.1,30,266,285,10.6,9.9,1.32
DJ Chark Jr.,47702,WR,CAR,7,13.5,1,54.8,71.4,5,7,0,15.0,3,10,5,0,41.6,73.6,56.0,,56.4,0.0,0,0,47,0.0,0,278,0,17,92.4,257,22.3,62,110.8,31,3,77.7,216,229,47,2.8,13.5,0.89
Rondale Moore,62890,WR,ARZ,9,2.1,2,66.7,50.0,2,4,0,9.1,2,9,1,0,60.5,81.2,53.4,,49.7,0.0,0,0,31,0.0,0,271,0,20,92.3,250,68.6,186,75.4,30,0,24.0,65,128,109,5.5,6.4,0.51
Josh Reynolds,11872,WR,DET,8,13.3,5,73.3,71.4,5,7,1,8.3,2,20,11,1,60.3,25.0,74.1,61.6,73.6,0.0,0,0,33,0.4,1,248,2,22,95.6,237,41.1,102,148.6,30,3,58.9,146,397,112,5.1,18.0,1.68
Deebo Samuel,48274,WR,SF,6,7.5,10,66.7,33.3,2,6,0,0.0,0,12,28,1,84.1,29.3,76.6,76.9,79.1,0.0,0,0,42,2.0,3,153,1,20,90.8,139,29.4,45,110.7,30,1,64.1,98,302,156,7.8,15.1,2.17
Tyjae Spears,97195,HB,TEN,8,0.5,13,73.3,33.3,1,3,0,4.3,1,5,31,0,84.9,84.6,74.6,90.1,67.3,2.6,5,0,48,18.8,36,191,1,22,74.3,142,9.4,18,80.4,30,0,10.5,20,124,162,7.4,5.6,0.87
Hayden Hurst,47294,TE,CAR,9,8.6,2,60.0,50.0,2,4,0,10.0,2,7,5,0,57.1,74.1,44.7,78.7,53.1,38.2,95,2,48,2.0,5,249,2,18,90.0,224,43.4,108,61.0,30,1,18.1,45,184,67,3.7,10.2,0.82
Antonio Gibson,78050,HB,WAS,9,0.1,10,86.2,100.0,2,2,0,3.8,1,12,32,1,74.2,22.3,66.7,67.5,74.8,1.2,3,1,41,16.0,40,250,0,25,80.0,200,3.2,8,96.4,29,1,6.0,15,227,222,8.9,9.1,1.14
Brandin Cooks,8655,WR,DAL,7,12.2,2,58.6,37.5,3,8,1,0.0,0,13,9,1,82.2,28.1,59.0,,59.5,0.0,0,3,25,0.0,0,233,1,17,94.0,219,32.2,75,58.0,29,2,67.8,158,165,23,1.4,9.7,0.75
Allen Robinson II,8696,WR,PIT,8,7.9,1,65.5,66.7,4,6,0,0.0,0,5,25,0,83.2,74.1,53.3,68.8,52.0,1.6,4,1,31,1.2,3,248,0,19,94.0,233,73.4,182,64.4,29,0,25.0,62,154,39,2.1,8.1,0.66
Terrace Marshall Jr.,84271,WR,CAR,8,8.0,0,62.1,25.0,1,4,0,10.0,2,8,5,1,56.9,23.9,57.6,,57.6,0.0,0,1,14,0.0,0,209,1,18,94.7,198,29.7,62,58.7,29,0,70.3,147,134,48,2.7,7.4,0.68
Skyy Moore,97116,WR,KC,9,10.5,2,55.2,33.3,1,3,0,5.9,1,11,16,0,67.7,74.8,58.3,,58.8,0.9,2,2,54,0.0,0,222,0,16,95.0,211,36.0,80,59.7,29,1,62.2,138,201,75,4.7,12.6,0.95
Van Jefferson,47447,WR,ATL,9,17.8,0,46.4,42.9,3,7,0,18.8,3,7,2,0,35.8,73.2,49.4,,52.1,0.0,0,3,46,0.0,0,269,4,13,95.2,256,47.2,127,23.7,28,0,52.8,142,151,12,0.9,11.6,0.59
Saquon Barkley,45791,HB,NYG,6,-0.3,4,78.6,0.0,0,2,0,4.3,1,9,21,0,72.8,72.2,70.6,78.6,68.0,0.5,1,2,32,19.3,37,192,0,22,75.5,145,6.3,12,77.2,28,2,10.4,20,111,145,6.6,5.0,0.77
Joe Mixon,11803,HB,CIN,8,-2.3,2,85.7,,0,0,1,7.7,2,5,7,0,62.3,90.0,66.9,47.3,59.8,0.0,0,0,32,16.5,39,237,2,24,80.2,190,4.2,10,90.2,28,0,5.1,12,158,214,8.9,6.6,0.83
Isiah Pacheco,83747,HB,KC,9,-2.1,6,85.7,,0,0,0,0.0,0,6,16,0,85.3,89.9,78.6,47.6,69.1,0.5,1,0,33,18.5,36,195,0,24,77.9,152,2.1,4,102.4,28,1,5.6,11,160,218,9.1,6.7,1.05
Breece Hall,97636,HB,NYJ,8,-0.5,9,82.1,100.0,1,1,0,11.5,3,7,22,0,50.4,45.5,72.0,66.3,68.9,0.0,0,0,50,14.8,22,149,0,23,81.9,122,2.7,4,108.2,28,1,7.4,11,199,212,9.2,8.7,1.63
Miles Sanders,40555,HB,CAR,8,0.6,7,71.4,0.0,0,1,0,9.1,2,7,5,0,60.3,35.5,58.2,30.7,74.2,0.0,0,1,14,10.5,18,171,0,20,84.2,144,4.7,8,64.3,28,0,13.5,23,118,124,6.2,5.9,0.82
Jerome Ford,83601,HB,CLV,8,1.6,4,71.4,100.0,1,1,0,16.7,4,7,8,0,36.9,68.8,67.3,59.3,52.4,5.6,10,0,19,14.7,26,177,0,20,78.0,138,6.2,11,106.1,28,2,6.8,12,139,117,5.9,7.0,1.01
Dawson Knox,35883,TE,BUF,7,7.2,1,55.6,0.0,0,5,0,16.7,3,7,4,0,42.1,73.6,51.7,74.8,53.3,37.1,76,2,15,8.8,18,205,1,15,84.9,174,42.9,88,45.6,27,1,16.1,33,102,62,4.1,6.8,0.59
Kylen Granson,40630,TE,IND,7,7.5,0,59.3,50.0,1,2,0,11.1,2,11,14,0,52.8,73.3,55.5,72.7,57.4,36.3,66,0,45,1.6,3,182,1,16,92.9,169,50.5,92,90.0,27,1,11.0,20,170,73,4.6,10.6,1.01
Mack Hollins,11873,WR,ATL,9,13.7,0,63.0,50.0,2,4,0,0.0,0,9,2,0,82.2,73.6,65.9,66.1,66.6,0.7,1,0,45,0.7,1,152,1,17,95.4,145,26.3,40,92.7,27,0,73.0,111,247,59,3.5,14.5,1.7
Kadarius Toney,61245,WR,KC,9,2.8,10,74.1,0.0,0,1,0,9.1,2,10,16,1,58.1,26.7,63.8,,66.3,1.0,1,1,18,0.0,0,97,0,20,95.9,93,48.5,47,80.3,27,1,48.5,47,127,103,5.2,6.4,1.37
Christian Watson,66581,WR,GB,5,18.3,0,46.2,10.0,1,10,0,7.7,1,8,12,0,61.8,72.5,59.2,65.5,60.1,2.6,4,3,77,0.7,1,153,1,12,93.5,143,26.8,41,47.9,26,1,70.6,108,213,78,6.5,17.8,1.49
Mike Gesicki,47153,TE,NE,9,9.7,0,73.1,60.0,3,5,0,0.0,0,8,19,0,83.6,74.4,60.0,70.3,62.2,8.7,18,0,18,1.0,2,206,0,19,95.1,196,73.8,152,101.3,26,1,17.5,36,159,61,3.2,8.4,0.81
Trey Palmer,99248,WR,TB,8,13.3,0,57.7,33.3,1,3,0,6.3,1,8,30,1,65.6,22.4,51.4,,54.3,0.4,1,0,26,0.0,0,233,4,15,92.3,215,57.9,135,102.6,26,2,41.2,96,167,35,2.3,11.1,0.78
Braxton Berrios,47961,WR,MIA,9,8.0,0,76.9,33.3,1,3,0,4.8,1,12,17,0,70.5,86.0,63.6,65.3,63.9,0.0,0,1,22,0.5,1,185,1,20,95.7,177,61.1,113,94.1,26,1,38.9,72,194,67,3.4,9.7,1.1
James Cook,83666,HB,BUF,9,1.7,3,88.0,0.0,0,1,0,4.3,1,8,4,0,72.3,88.9,73.3,22.1,63.5,0.0,0,0,48,11.5,25,217,0,22,84.8,184,8.8,19,115.2,25,1,11.5,25,211,196,8.9,9.6,1.15
Parris Campbell,47940,WR,NYG,7,3.4,2,72.0,66.7,2,3,0,5.3,1,2,21,0,69.6,77.7,52.4,,51.7,0.8,1,2,17,0.0,0,132,0,18,93.2,123,81.1,107,45.4,25,0,17.4,23,100,61,3.4,5.6,0.81
Mike Williams,11762,WR,LAC,3,12.4,4,76.0,71.4,5,7,0,0.0,0,9,27,0,83.2,74.5,74.6,,73.5,0.9,1,0,49,0.0,0,113,0,19,94.7,107,28.3,32,120.3,25,1,70.8,80,249,105,5.5,13.1,2.33
Rashod Bateman,84296,WR,BLT,8,13.4,0,68.0,66.7,2,3,1,5.6,1,7,3,0,67.7,74.0,58.4,,58.0,0.6,1,1,29,0.0,0,168,1,17,94.0,158,15.5,26,72.1,25,0,83.9,141,180,26,1.5,10.6,1.14
Gerald Everett,11799,TE,LAC,7,3.5,12,84.0,0.0,0,1,0,4.5,1,13,27,2,72.3,18.8,64.5,73.0,65.4,52.0,89,0,29,11.1,19,171,1,21,81.3,139,31.0,53,121.2,25,2,14.0,24,167,114,5.4,8.0,1.2
Justin Watson,66915,WR,KC,8,22.0,0,56.0,60.0,3,5,0,6.7,1,9,16,1,64.4,21.9,64.9,,65.6,0.0,0,1,37,0.0,0,184,0,14,92.9,171,28.8,53,78.1,25,0,70.7,130,276,28,2.0,19.7,1.61
DeVante Parker,9447,WR,NE,7,10.7,2,60.0,44.4,4,9,0,6.3,1,7,19,0,66.7,73.3,59.7,,58.2,0.0,0,1,22,0.0,0,209,0,15,95.2,199,11.5,24,61.8,25,0,88.5,185,158,49,3.3,10.5,0.79
Calvin Austin III,61418,WR,PIT,8,12.2,4,56.0,50.0,3,6,0,6.7,1,5,25,0,64.7,82.1,58.6,,57.6,0.0,0,1,72,0.0,0,171,0,14,94.7,162,30.4,52,72.4,25,1,69.6,119,162,68,4.9,11.6,1.0
Chuba Hubbard,57373,HB,CAR,9,-1.0,5,84.0,,0,0,0,0.0,0,5,5,1,84.5,73.2,69.1,53.6,55.9,0.0,0,1,14,21.9,49,224,0,21,72.8,163,0.0,0,68.3,25,0,2.7,6,110,140,6.7,5.2,0.67
Nick Westbrook-Ikhine,47861,WR,TEN,8,11.9,2,72.0,16.7,1,6,1,5.3,1,10,31,0,57.1,74.1,60.6,78.2,65.0,0.0,0,0,33,3.3,7,209,3,18,88.5,185,50.7,106,139.0,25,3,49.3,103,224,76,4.2,12.4,1.21
Austin Ekeler,12164,HB,LAC,5,-0.4,2,75.0,0.0,0,2,0,14.3,3,9,27,1,44.9,60.5,59.6,50.0,47.4,0.0,0,0,39,7.2,10,138,0,18,86.2,119,5.8,8,113.4,24,1,10.1,14,201,221,12.3,11.2,1.69
Taysom Hill,12112,TE,NO,9,5.8,2,83.3,33.3,1,3,0,0.0,0,4,20,0,83.6,84.4,72.3,56.1,58.0,17.7,31,0,19,1.7,3,175,0,20,87.4,153,49.1,86,105.2,24,1,23.4,41,142,62,3.1,7.1,0.93
Samaje Perine,11869,HB,DEN,8,-0.3,12,91.7,,0,0,0,4.3,1,10,10,1,72.8,40.1,62.0,49.1,61.2,0.7,1,0,29,13.6,20,147,0,22,78.9,116,4.8,7,106.8,24,0,8.2,12,231,231,10.5,10.5,1.99
Roschon Johnson,99467,HB,CHI,8,-0.6,2,79.2,,0,0,1,5.0,1,3,6,0,70.5,82.6,68.2,62.9,61.5,3.9,5,0,9,21.1,27,128,1,19,74.2,95,3.9,5,82.5,24,0,7.0,9,91,107,5.6,4.8,0.96
Kyren Williams,97118,HB,LA,6,0.7,2,56.5,,0,0,0,18.8,3,5,26,0,33.8,67.9,74.4,58.9,41.9,0.0,0,1,20,16.3,38,233,1,13,80.7,188,6.0,14,64.6,23,1,6.0,14,105,130,10.0,8.1,0.56
Dontayvion Wicks,99711,WR,GB,8,11.3,3,60.9,33.3,1,3,0,6.7,1,11,12,1,64.4,22.8,67.8,,65.5,1.4,2,0,32,0.0,0,144,2,14,95.1,137,30.6,44,101.5,23,1,68.1,98,189,58,4.1,13.5,1.38
Nelson Agholor,9453,WR,BLT,9,12.9,2,78.3,60.0,3,5,1,5.3,1,11,3,1,68.7,27.7,63.3,36.3,63.6,2.2,4,0,30,0.5,1,182,1,18,92.3,168,69.8,127,136.2,23,2,28.0,51,224,62,3.4,12.4,1.33
Marquez Valdes-Scantling,47809,WR,KC,9,16.9,1,60.9,25.0,1,4,0,6.7,1,10,16,1,65.6,22.4,56.0,,56.8,0.0,0,1,46,0.0,0,285,1,14,93.3,266,32.3,92,94.5,23,1,67.7,193,250,70,5.0,17.9,0.94
Noah Gray,60878,TE,KC,9,8.3,6,78.3,0.0,0,3,0,0.0,0,9,16,0,83.2,74.5,61.5,45.9,65.2,35.6,80,1,34,6.7,15,225,0,18,88.0,198,40.0,90,101.8,23,1,23.1,52,214,97,5.4,11.9,1.08
Quentin Johnston,123085,WR,LAC,8,12.3,3,60.9,25.0,2,8,0,0.0,0,9,27,0,80.6,73.2,60.3,,60.8,0.0,0,1,20,0.0,0,179,0,14,93.9,168,21.2,38,57.9,23,0,78.8,141,128,44,3.1,9.1,0.76
Raheem Mostert,9783,HB,MIA,9,0.2,11,86.4,100.0,2,2,0,5.0,1,5,17,2,69.9,26.6,87.3,67.4,53.5,0.5,1,1,22,9.7,19,195,0,19,85.6,167,16.4,32,106.6,22,2,10.8,21,151,175,9.2,7.9,0.9
Kalif Raymond,11028,WR,DET,8,9.2,3,81.8,0.0,0,2,0,0.0,0,10,11,0,82.7,84.9,75.2,,73.6,0.0,0,0,36,0.0,0,125,0,18,97.6,122,49.6,62,125.6,22,1,48.0,60,231,102,5.7,12.8,1.89
Jerick McKinnon,8731,HB,KC,9,1.5,3,77.3,,0,0,0,10.5,2,8,16,0,54.3,77.7,60.8,50.1,68.5,6.2,10,0,27,16.0,26,162,0,17,75.9,123,3.7,6,134.1,22,3,1.2,2,148,139,8.2,8.7,1.2
Donald Parham Jr.,91014,TE,LAC,8,8.1,1,61.9,60.0,3,5,0,0.0,0,11,27,0,63.2,72.3,57.3,74.6,61.5,49.7,78,1,17,14.6,23,157,2,13,77.7,122,35.0,55,94.0,21,4,15.3,24,104,62,4.8,8.0,0.85
Connor Heyward,57301,TE,PIT,8,6.3,0,66.7,33.3,1,3,1,6.7,1,5,25,0,64.4,73.2,53.5,78.3,58.4,70.5,103,1,12,4.8,7,146,1,14,89.0,130,21.9,32,58.6,21,0,5.5,8,105,46,3.3,7.5,0.81
Brandon Powell,48036,WR,MIN,6,8.1,3,71.4,0.0,0,3,0,11.8,2,10,18,0,51.5,44.9,63.5,76.7,64.6,0.0,0,0,27,3.4,5,146,0,15,93.2,136,67.1,98,108.6,21,1,32.9,48,157,46,3.1,10.5,1.15
Javonte Williams,77803,HB,DEN,7,-1.7,2,85.0,,0,0,0,5.6,1,3,10,0,67.7,87.7,68.3,48.7,66.9,1.2,1,0,17,16.7,14,84,0,17,81.0,68,0.0,0,99.6,20,1,1.2,1,78,116,6.8,4.6,1.15
Durham Smythe,47257,TE,MIA,9,6.1,0,85.0,0.0,0,2,0,0.0,0,10,17,0,83.2,23.9,52.2,69.1,49.3,38.0,111,0,22,17.1,50,292,1,17,80.1,234,43.5,127,101.7,20,0,15.8,46,168,69,4.1,9.9,0.72
Aaron Jones,11937,HB,GB,5,-0.9,5,70.0,,0,0,0,17.6,3,7,12,1,38.1,27.7,62.7,35.4,55.0,4.7,4,0,51,8.2,7,85,0,14,87.1,74,8.2,7,107.9,20,1,8.2,7,148,160,11.4,10.6,2.0
Isaiah Hodgins,52130,WR,NYG,9,7.6,0,63.2,28.6,2,7,0,0.0,0,5,21,1,79.4,20.9,53.9,73.5,53.3,0.0,0,0,24,1.1,2,179,0,12,92.2,165,15.1,27,98.6,19,1,84.9,152,120,47,3.9,10.0,0.73
Michael Carter,57337,HB,NYJ,8,1.1,1,78.9,50.0,1,2,0,11.8,2,4,22,0,52.8,76.3,50.5,37.5,46.5,7.3,9,1,10,17.9,22,123,1,15,78.0,96,0.0,0,59.6,19,0,4.9,6,68,56,3.7,4.5,0.71
Jauan Jennings,48027,WR,SF,7,11.3,1,63.2,25.0,1,4,0,7.7,1,7,28,0,61.8,71.9,68.7,69.6,66.5,0.0,0,1,31,1.3,2,152,2,12,90.8,138,60.5,92,72.5,19,0,39.5,60,181,48,4.0,15.1,1.31
Juwan Johnson,28305,TE,NO,5,6.7,0,68.4,40.0,2,5,0,0.0,0,4,20,0,80.0,72.3,53.0,74.5,55.3,21.7,30,1,27,4.3,6,138,2,13,92.8,128,60.9,84,75.5,19,1,15.9,22,95,43,3.3,7.3,0.74
Khalil Shakir,84140,WR,BUF,9,8.3,2,94.7,50.0,1,2,0,0.0,0,11,4,0,83.2,77.5,77.2,69.9,76.2,1.6,2,0,30,2.4,3,125,0,18,93.6,117,75.2,94,133.3,19,1,23.2,29,224,92,5.1,12.4,1.91
Hunter Renfrow,47509,WR,LV,9,7.1,2,63.2,0.0,0,1,0,20.0,3,7,23,0,31.3,72.7,51.7,,52.5,0.0,0,0,23,0.0,0,157,0,12,95.5,150,91.7,144,81.9,19,0,8.3,13,124,57,4.8,10.3,0.83
Michael Mayer,122906,TE,LV,9,8.0,5,68.4,66.7,4,6,1,7.1,1,8,23,0,64.7,72.7,60.1,75.4,65.9,62.4,116,1,32,15.6,29,186,3,13,80.6,150,25.3,47,72.0,19,0,11.8,22,159,80,6.2,12.2,1.06
Irv Smith Jr.,42060,TE,CIN,6,5.3,2,68.4,0.0,0,2,0,13.3,2,4,7,1,48.0,21.4,43.3,70.6,42.3,45.6,78,0,11,1.2,2,171,0,13,95.3,163,31.0,53,94.6,19,1,21.6,37,82,44,3.4,6.3,0.5
Noah Brown,11993,WR,HST,4,8.5,0,73.7,50.0,1,2,1,0.0,0,8,13,0,82.2,73.6,78.8,66.9,77.1,0.8,1,0,75,0.8,1,133,1,14,90.2,120,59.4,79,133.1,19,1,39.8,53,267,148,10.6,19.1,2.23
Zack Moss,40341,HB,IND,8,0.3,4,84.2,,0,0,0,15.8,3,6,14,0,41.6,90.0,68.2,58.3,53.3,0.0,0,0,26,22.9,44,192,0,16,70.3,135,3.6,7,111.2,19,1,5.7,11,123,115,7.2,7.7,0.91
Najee Harris,57121,HB,PIT,8,1.1,9,78.9,50.0,1,2,0,11.8,2,4,25,0,51.2,45.0,63.4,67.3,55.1,2.8,4,0,32,15.2,22,145,0,15,80.7,117,4.1,6,88.8,19,0,3.4,5,101,99,6.6,6.7,0.86
Jalin Hyatt,124282,WR,NYG,9,24.9,0,57.9,50.0,2,4,0,8.3,1,6,21,1,61.8,20.9,61.2,,59.9,0.0,0,1,58,0.0,0,205,0,11,96.1,197,11.2,23,75.3,19,0,88.8,182,214,27,2.5,19.5,1.09
Ezekiel Elliott,10638,HB,NE,9,-0.4,1,84.2,,0,0,0,0.0,0,2,19,1,82.2,34.5,66.4,59.8,57.5,0.8,1,0,15,18.8,24,128,0,16,77.3,99,10.9,14,82.9,19,0,5.5,7,74,94,5.9,4.6,0.75
Kenneth Walker III,97199,HB,SEA,8,0.1,10,83.3,,0,0,0,6.3,1,5,29,0,65.9,89.8,72.0,42.2,63.1,3.0,5,0,36,18.3,30,164,2,15,74.4,122,10.4,17,92.4,18,0,12.2,20,111,117,7.8,7.4,0.91
Adam Trautman,109795,TE,DEN,8,6.8,0,61.1,0.0,0,3,1,0.0,0,3,10,0,78.7,71.5,43.7,53.4,43.2,46.0,115,1,15,11.6,29,250,2,11,82.0,205,35.6,89,64.4,18,1,18.4,46,69,34,3.1,6.3,0.34
Jonathan Taylor,57488,HB,IND,5,-0.4,2,83.3,50.0,1,2,0,6.3,1,5,14,0,66.7,85.0,69.3,62.9,73.2,0.0,0,0,40,8.7,9,103,0,15,85.4,88,3.9,4,115.5,18,1,18.4,19,131,142,9.5,8.7,1.49
Derrick Henry,10679,HB,TEN,8,-3.3,2,94.4,,0,0,0,0.0,0,4,31,0,82.2,90.1,88.6,87.0,81.8,0.0,0,0,46,18.3,22,120,0,17,75.0,90,3.3,4,103.9,18,0,2.5,3,161,220,12.9,9.5,1.79
Deven Thompkins,84480,WR,TB,8,6.4,4,72.2,0.0,0,2,0,0.0,0,5,30,1,80.0,25.8,59.5,,60.2,1.0,1,0,26,0.0,0,96,1,13,94.8,91,63.5,61,97.9,18,1,35.4,34,74,56,4.3,5.7,0.81
Treylon Burks,99218,WR,TEN,5,19.5,0,44.4,20.0,1,5,0,27.3,3,3,31,0,29.5,72.3,51.6,,51.3,0.0,0,0,70,0.0,0,130,2,8,91.5,119,31.5,41,67.4,18,0,67.7,88,122,30,3.8,15.3,1.03
Kenneth Gainwell,77737,HB,PHI,8,2.4,5,83.3,,0,0,0,6.3,1,4,24,0,65.6,28.4,48.7,41.7,52.4,0.7,1,0,17,20.4,29,142,0,15,76.8,109,7.7,11,83.8,18,0,15.5,22,74,75,5.0,4.9,0.68
Salvon Ahmed,57472,HB,MIA,7,1.2,0,70.6,33.3,1,3,0,0.0,0,2,17,0,63.2,78.7,62.6,28.3,57.7,0.0,0,1,19,3.5,3,85,0,12,91.8,78,30.6,26,48.9,17,0,5.9,5,43,60,5.0,3.6,0.55
Deonte Harty,91470,WR,BUF,9,10.1,3,76.5,0.0,0,1,0,0.0,0,7,4,0,80.0,83.9,68.1,,69.5,0.0,0,1,43,0.0,0,86,0,13,93.0,80,59.3,51,88.6,17,1,33.7,29,113,71,5.5,8.7,1.41
Noah Fant,42388,TE,SEA,8,7.6,4,82.4,50.0,1,2,0,0.0,0,8,29,0,80.6,72.7,72.7,72.1,75.1,51.3,81,1,51,11.4,18,158,1,14,82.3,130,27.2,43,94.2,17,0,12.7,20,226,114,8.1,16.1,1.74
Tyler Scott,123578,WR,CHI,10,11.6,1,52.9,16.7,1,6,0,10.0,1,5,6,0,56.7,76.7,56.4,79.6,56.5,0.7,1,1,15,2.0,3,148,1,9,95.9,142,19.6,29,40.6,17,0,79.7,118,77,11,1.2,8.6,0.54
Zay Jones,11792,WR,JAX,3,13.3,0,47.1,50.0,2,4,0,11.1,1,4,15,0,54.5,70.1,61.3,66.2,62.8,0.0,0,0,18,1.1,1,93,0,8,94.6,88,35.5,33,99.6,17,2,64.5,60,78,11,1.4,9.8,0.89
Donovan Peoples-Jones,61439,WR,CLV,7,11.9,0,47.1,100.0,1,1,0,0.0,0,4,8,0,76.5,82.2,51.3,77.9,51.1,0.0,0,1,29,1.7,4,240,1,8,90.8,218,33.3,80,40.6,17,0,66.7,160,97,22,2.8,12.1,0.44
Brian Robinson,57120,HB,WAS,9,-1.8,3,87.5,,0,0,0,6.7,1,6,32,0,65.6,49.1,71.1,44.9,73.4,0.5,1,0,24,23.4,43,184,0,14,71.7,132,6.0,11,141.9,16,2,1.1,2,137,162,11.6,9.8,1.04
Justice Hill,45865,HB,BLT,8,-1.1,4,93.8,66.7,2,3,0,0.0,0,2,3,1,82.7,55.2,63.5,47.0,52.1,0.6,1,0,24,19.9,33,166,0,15,72.3,120,6.0,10,84.1,16,0,3.6,6,67,109,7.3,4.5,0.56
Andrew Ogletree,138351,TE,IND,8,13.6,2,60.0,25.0,1,4,0,0.0,0,8,14,0,78.0,71.1,74.4,79.6,71.9,62.4,73,0,33,12.0,14,117,0,9,82.9,97,31.6,37,132.5,15,2,6.0,7,147,30,3.3,16.3,1.52
Cedrick Wilson Jr.,48170,WR,MIA,7,13.7,1,60.0,66.7,2,3,0,0.0,0,7,17,0,77.3,72.2,64.6,,67.1,0.0,0,0,31,0.0,0,107,1,9,92.5,99,36.4,39,132.8,15,2,63.6,68,148,28,3.1,16.4,1.49
Matt Breida,12271,HB,NYG,9,0.1,3,86.7,100.0,1,1,0,7.1,1,2,21,1,63.2,46.7,54.4,77.7,40.8,2.6,4,0,22,17.5,27,154,0,13,76.6,118,5.2,8,84.4,15,0,7.8,12,64,66,5.1,4.9,0.54
Colby Parkinson,52266,TE,SEA,8,7.6,1,80.0,66.7,2,3,1,0.0,0,6,29,0,63.2,73.1,62.9,69.4,55.9,47.4,63,0,27,15.8,21,133,4,12,79.7,106,28.6,38,105.0,15,0,11.3,15,138,57,4.8,11.5,1.3
Jameson Williams,101701,WR,DET,4,15.5,0,40.0,33.3,1,3,0,45.5,5,2,11,0,25.9,68.8,46.0,61.8,45.6,0.0,0,1,45,1.6,1,64,0,6,98.4,63,37.5,24,49.6,15,1,62.5,40,71,8,1.3,11.8,1.13
Emari Demercado,77763,HB,ARZ,8,1.8,0,80.0,0.0,0,2,0,0.0,0,2,1,0,79.4,83.4,72.7,66.2,51.2,0.0,0,0,13,21.8,34,156,0,12,73.1,114,5.1,8,84.4,15,0,6.4,10,64,60,5.0,5.3,0.56
Tyler Allgeier,83639,HB,ATL,9,0.3,3,73.3,100.0,1,1,0,0.0,0,3,2,0,79.4,89.2,73.8,88.2,72.8,0.0,0,0,46,23.2,23,99,0,11,73.7,73,0.0,0,84.3,15,0,3.0,3,76,74,6.7,6.9,1.04
KhaDarel Hodge,26104,WR,ATL,9,15.5,7,73.3,,0,0,0,8.3,1,10,2,0,60.2,21.0,67.5,,70.6,0.0,0,0,52,0.0,0,115,0,11,96.5,111,21.7,25,115.3,15,0,78.3,90,199,72,6.5,18.1,1.79
Jaleel McLaughlin,138346,HB,DEN,8,-3.7,5,86.7,,0,0,0,0.0,0,3,10,0,80.6,82.2,83.8,21.1,71.1,1.8,1,0,22,7.1,4,56,0,13,87.5,49,7.1,4,126.8,15,2,14.3,8,74,129,9.9,5.7,1.51
Dyami Brown,77986,WR,WAS,9,17.9,0,53.3,33.3,1,3,0,11.1,1,5,32,0,54.5,70.8,57.4,,57.8,0.0,0,1,35,0.0,0,123,1,8,94.3,116,34.1,42,52.1,15,0,65.9,81,120,48,6.0,15.0,1.03
Jamison Crowder,9538,WR,WAS,4,7.9,2,86.7,100.0,1,1,0,0.0,0,7,32,0,80.0,83.8,83.5,,81.9,0.0,0,0,26,0.0,0,53,0,13,96.2,51,86.8,46,127.5,15,1,13.2,7,139,55,4.2,10.7,2.73
Jalen Tolbert,61637,WR,DAL,8,13.0,2,66.7,50.0,2,4,0,0.0,0,7,9,0,78.0,72.2,62.6,,63.7,0.0,0,0,32,0.0,0,117,0,10,94.9,111,33.3,39,113.2,15,1,66.7,78,120,24,2.4,12.0,1.08
Josh Oliver,47083,TE,MIN,9,2.1,1,85.7,50.0,1,2,0,7.7,1,4,18,1,61.8,20.9,74.5,67.6,52.9,90.6,106,0,18,35.0,41,117,2,12,60.7,71,4.3,5,111.6,14,1,5.1,6,71,60,5.0,5.9,1.0
